416 0.333333 0.333333 1 1.44462e-06, 1, 1, 1, 0
417 0.333333 0.333333 1 1.4377e-06, 1, 1, 1, 0
418 0.333333 0.333333 1 1.43083e-06, 1, 1, 1, 0
419 0.333333 0.333333 1 1.42401e-06, 1, 1, 1, 0
420 0.333333 0.333333 1 1.41723e-06, 1, 1, 1, 0
421 0.333333 0.333333 1 1.41051e-06, 1, 1, 1, 0
422 0.333333 0.333333 1 1.40383e-06, 1, 1, 1, 0
423 0.333333 0.333333 1 1.3972e-06, 1, 1, 1, 0
424 0.333333 0.333333 1 1.39062e-06, 1, 1, 1, 0
425 0.333333 0.333333 1 1.38408e-06, 1, 1, 1, 0
426 0.333333 0.333333 1 1.37759e-06, 1, 1, 1, 0
427 0.333333 0.333333 1 1.37115e-06, 1, 1, 1, 0
428 0.333333 0.333333 1 1.36475e-06, 1, 1, 1, 0
429 0.333333 0.333333 1 1.35839e-06, 1, 1, 1, 0
430 0.333333 0.333333 1 1.35208e-06, 1, 1, 1, 0
431 0.333333 0.333333 1 1.34582e-06, 1, 1, 1, 0
432 0.333333 0.333333 1 1.33959e-06, 1, 1, 1, 0
433 0.333333 0.333333 1 1.33341e-06, 1, 1, 1, 0
434 0.333333 0.333333 1 1.32727e-06, 1, 1, 1, 0
435 0.333333 0.333333 1 1.32118e-06, 1, 1, 1, 0
436 0.333333 0.333333 1 1.31512e-06, 1, 1, 1, 0
437 0.333333 0.333333 1 1.30911e-06, 1, 1, 1, 0
438 0.333333 0.333333 1 1.30314e-06, 1, 1, 1, 0
439 0.333333 0.333333 1 1.29721e-06, 1, 1, 1, 0
440 0.333333 0.333333 1 1.29132e-06, 1, 1, 1, 0
441 0.333333 0.333333 1 1.28547e-06, 1, 1, 1, 0
442 0.333333 0.333333 1 1.27966e-06, 1, 1, 1, 0
443 0.333333 0.333333 1 1.27389e-06, 1, 1, 1, 0
444 0.333333 0.333333 1 1.26816e-06, 1, 1, 1, 0
445 0.333333 0.333333 1 1.26247e-06, 1, 1, 1, 0
446 0.333333 0.333333 1 1.25681e-06, 1, 1, 1, 0
447 0.333333 0.333333 1 1.25119e-06, 1, 1, 1, 0
448 0.333333 0.333333 1 1.24562e-06, 1, 1, 1, 0
449 0.333333 0.333333 1 1.24007e-06, 1, 1, 1, 0
450 0.333333 0.333333 1 1.23457e-06, 1, 1, 1, 0
451 0.333333 0.333333 1 1.2291e-06, 1, 1, 1, 0
452 0.333333 0.333333 1 1.22367e-06, 1, 1, 1, 0
453 0.333333 0.333333 1 1.21827e-06, 1, 1, 1, 0
454 0.333333 0.333333 1 1.21291e-06, 1, 1, 1, 0
455 0.333333 0.333333 1 1.20758e-06, 1, 1, 1, 0
456 0.333333 0.333333 1 1.20229e-06, 1, 1, 1, 0
457 0.333333 0.333333 1 1.19704e-06, 1, 1, 1, 0
458 0.333333 0.333333 1 1.19182e-06, 1, 1, 1, 0
459 0.333333 0.333333 1 1.18663e-06, 1, 1, 1, 0
460 0.333333 0.333333 1 1.18147e-06, 1, 1, 1, 0
461 0.333333 0.333333 1 1.17635e-06, 1, 1, 1, 0
462 0.333333 0.333333 1 1.17127e-06, 1, 1, 1, 0
463 0.333333 0.333333 1 1.16621e-06, 1, 1, 1, 0
464 0.333333 0.333333 1 1.16119e-06, 1, 1, 1, 0
465 0.333333 0.333333 1 1.1562e-06, 1, 1, 1, 0
466 0.333333 0.333333 1 1.15125e-06, 1, 1, 1, 0
467 0.333333 0.333333 1 1.14632e-06, 1, 1, 1, 0
468 0.333333 0.333333 1 1.14143e-06, 1, 1, 1, 0
469 0.333333 0.333333 1 1.13657e-06, 1, 1, 1, 0
470 0.333333 0.333333 1 1.13173e-06, 1, 1, 1, 0
471 0.333333 0.333333 1 1.12693e-06, 1, 1, 1, 0
472 0.333333 0.333333 1 1.12216e-06, 1, 1, 1, 0
473 0.333333 0.333333 1 1.11742e-06, 1, 1, 1, 0
474 0.333333 0.333333 1 1.11271e-06, 1, 1, 1, 0
475 0.333333 0.333333 1 1.10803e-06, 1, 1, 1, 0
476 0.333333 0.333333 1 1.10338e-06, 1, 1, 1, 0
477 0.333333 0.333333 1 1.09876e-06, 1, 1, 1, 0
478 0.333333 0.333333 1 1.09417e-06, 1, 1, 1, 0
479 0.333333 0.333333 1 1.0896e-06, 1, 1, 1, 0
480 0.333333 0.333333 1 1.08507e-06, 1, 1, 1, 0
481 0.333333 0.333333 1 1.08056e-06, 1, 1, 1, 0
482 0.333333 0.333333 1 1.07608e-06, 1, 1, 1, 0
483 0.333333 0.333333 1 1.07163e-06, 1, 1, 1, 0
484 0.333333 0.333333 1 1.06721e-06, 1, 1, 1, 0
485 0.333333 0.333333 1 1.06281e-06, 1, 1, 1, 0
486 0.333333 0.333333 1 1.05844e-06, 1, 1, 1, 0
487 0.333333 0.333333 1 1.0541e-06, 1, 1, 1, 0
488 0.333333 0.333333 1 1.04979e-06, 1, 1, 1, 0
489 0.333333 0.333333 1 1.0455e-06, 1, 1, 1, 0
490 0.333333 0.333333 1 1.04123e-06, 1, 1, 1, 0
491 0.333333 0.333333 1 1.037e-06, 1, 1, 1, 0
492 0.333333 0.333333 1 1.03278e-06, 1, 1, 1, 0
493 0.333333 0.333333 1 1.0286e-06, 1, 1, 1, 0
494 0.333333 0.333333 1 1.02444e-06, 1, 1, 1, 0
495 0.333333 0.333333 1 1.0203e-06, 1, 1, 1, 0
496 0.333333 0.333333 1 1.01619e-06, 1, 1, 1, 0
497 0.333333 0.333333 1 1.01211e-06, 1, 1, 1, 0
498 0.333333 0.333333 1 1.00805e-06, 1, 1, 1, 0
499 0.333333 0.333333 1 1.00401e-06, 1, 1, 1, 0
500 0.333333 0.333333 1 1e-06, 1, 1, 1, 1
501 0.333333 0.333333 1 9.96012e-07, 1, 1, 1, 1
502 0.333333 0.333333 1 9.92048e-07, 1, 1, 1, 1
503 0.333333 0.333333 1 9.88107e-07, 1, 1, 1, 1
504 0.333333 0.333333 1 9.8419e-07, 1, 1, 1, 1
505 0.333333 0.333333 1 9.80296e-07, 1, 1, 1, 1
506 0.333333 0.333333 1 9.76425e-07, 1, 1, 1, 1
507 0.333333 0.333333 1 9.72577e-07, 1, 1, 1, 1
508 0.333333 0.333333 1 9.68752e-07, 1, 1, 1, 1
509 0.333333 0.333333 1 9.64949e-07, 1, 1, 1, 1
510 0.333333 0.333333 1 9.61169e-07, 1, 1, 1, 1
511 0.333333 0.333333 1 9.57411e-07, 1, 1, 1, 1
512 0.333333 0.333333 1 9.53674e-07, 1, 1, 1, 1
